ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
17246,"Crime, gang, abuse prevention or intervention programs",0,Murrieta Police Department,3253,17246,2019,community programs,0,IL
17247,"Crime, gang, abuse prevention or intervention programs",0,New Lehox Police Department,3254,17247,2019,community programs,0,IL
17248,"Crime, gang, abuse prevention or intervention programs",0,Newton Police Department,3255,17248,2019,community programs,0,IL
17249,"Crime, gang, abuse prevention or intervention programs",0,Niles,3256,17249,2019,community programs,0,IL
17250,"Crime, gang, abuse prevention or intervention programs",0,Normal Police Department,3257,17250,2019,community programs,0,IL
17251,"Crime, gang, abuse prevention or intervention programs",0,North Chicago Police Department,3258,17251,2019,community programs,0,IL
17252,"Crime, gang, abuse prevention or intervention programs",0,Northbrook,3259,17252,2019,community programs,0,IL
17253,"Crime, gang, abuse prevention or intervention programs",8635,Northlake Police Department,3260,17253,2019,community programs,8635,IL
17254,"Crime, gang, abuse prevention or intervention programs",0,Oak Lawn Police Department,3261,17254,2019,community programs,0,IL
17255,"Crime, gang, abuse prevention or intervention programs",0,Oak Park Police Department,3262,17255,2019,community programs,0,IL
17256,"Crime, gang, abuse prevention or intervention programs",0,Oakland Police Department,3263,17256,2019,community programs,0,IL
17257,"Crime, gang, abuse prevention or intervention programs",0,O'Fallon Police Department,3264,17257,2019,community programs,0,IL
17258,"Crime, gang, abuse prevention or intervention programs",0,Ogle County Sheriffs Office,3265,17258,2019,community programs,0,IL
17259,"Crime, gang, abuse prevention or intervention programs",500,Oglesby Police Department,3266,17259,2019,community programs,500,IL
17260,"Crime, gang, abuse prevention or intervention programs",0,OKAWVILLE POLICE DEPARTMENT,3267,17260,2019,community programs,0,IL
17261,"Crime, gang, abuse prevention or intervention programs",0,Olympia Fields Police Department,3268,17261,2019,community programs,0,IL
17262,"Crime, gang, abuse prevention or intervention programs",0,Orland Park Police Department,3269,17262,2019,community programs,0,IL
17263,"Crime, gang, abuse prevention or intervention programs",0,Oswego Police Department,3270,17263,2019,community programs,0,IL
17264,"Crime, gang, abuse prevention or intervention programs",0,Ottawa Police Department,3271,17264,2019,community programs,0,IL
17265,"Crime, gang, abuse prevention or intervention programs",0,Palestine Police Department,3272,17265,2019,community programs,0,IL
17266,"Crime, gang, abuse prevention or intervention programs",0,Palos Hills Police,3273,17266,2019,community programs,0,IL
17267,"Crime, gang, abuse prevention or intervention programs",0,Pana Police Department,3274,17267,2019,community programs,0,IL
17268,"Crime, gang, abuse prevention or intervention programs",0,Park City Police Department,3275,17268,2019,community programs,0,IL
17269,"Crime, gang, abuse prevention or intervention programs",0,Park Forest Police Department,3276,17269,2019,community programs,0,IL
17270,"Crime, gang, abuse prevention or intervention programs",0,Park Ridge Police Department,3277,17270,2019,community programs,0,IL
17271,"Crime, gang, abuse prevention or intervention programs",0,Parkland College Police Department,3278,17271,2019,community programs,0,IL
17272,"Crime, gang, abuse prevention or intervention programs",0,Paxton Police Department,3279,17272,2019,community programs,0,IL
17273,"Crime, gang, abuse prevention or intervention programs",0,Pekin Police Department,3280,17273,2019,community programs,0,IL
17274,"Crime, gang, abuse prevention or intervention programs",0,Peoria County Sheriff's Office,3281,17274,2019,community programs,0,IL
17275,"Crime, gang, abuse prevention or intervention programs",0,Peoria County State's Attorney,3282,17275,2019,community programs,0,IL
17276,"Crime, gang, abuse prevention or intervention programs",2764.27,Peoria Police Department,3283,17276,2019,community programs,2764,IL
17277,"Crime, gang, abuse prevention or intervention programs",0,Perry County State's Attorney's Office,3284,17277,2019,community programs,0,IL
17278,"Crime, gang, abuse prevention or intervention programs",500,Peru Police Department ,3285,17278,2019,community programs,500,IL
17279,"Crime, gang, abuse prevention or intervention programs",0,Pike County State's Attorney's Office,3286,17279,2019,community programs,0,IL
17280,"Crime, gang, abuse prevention or intervention programs",6942.5,Plainfield Police Department,3287,17280,2019,community programs,6943,IL
17281,"Crime, gang, abuse prevention or intervention programs",0,Pleasant Hill Police Department,3288,17281,2019,community programs,0,IL
17282,"Crime, gang, abuse prevention or intervention programs",3800,Pontiac Police Department,3289,17282,2019,community programs,3800,IL
17283,"Crime, gang, abuse prevention or intervention programs",0,Pontoon Beach Police Department,3290,17283,2019,community programs,0,IL
17284,"Crime, gang, abuse prevention or intervention programs",0,Posen Police Department,3291,17284,2019,community programs,0,IL
17285,"Crime, gang, abuse prevention or intervention programs",0,Prairie State College Police Department,3292,17285,2019,community programs,0,IL
17286,"Crime, gang, abuse prevention or intervention programs",0,Princeton Police Department,3293,17286,2019,community programs,0,IL
17287,"Crime, gang, abuse prevention or intervention programs",0,Prophetstown Police Department,3294,17287,2019,community programs,0,IL
17288,"Crime, gang, abuse prevention or intervention programs",0,Prospect Heights Police Department,3295,17288,2019,community programs,0,IL
17289,"Crime, gang, abuse prevention or intervention programs",0,Putnam County Sheriff's Office,3296,17289,2019,community programs,0,IL
17290,"Crime, gang, abuse prevention or intervention programs",0,Quad City Metropolitan Enforcement Group,3297,17290,2019,community programs,0,IL
17291,"Crime, gang, abuse prevention or intervention programs",0,Quincy Police Department .,3298,17291,2019,community programs,0,IL
17292,"Crime, gang, abuse prevention or intervention programs",0,Richton Park Police Deparment,3299,17292,2019,community programs,0,IL
17293,"Crime, gang, abuse prevention or intervention programs",0,River Forest Police Department,3300,17293,2019,community programs,0,IL
17294,"Crime, gang, abuse prevention or intervention programs",0,Riverdale Police Department,3301,17294,2019,community programs,0,IL
17295,"Crime, gang, abuse prevention or intervention programs",0,RIVERSIDE POLICE DEPARTMENT,3302,17295,2019,community programs,0,IL
17296,"Crime, gang, abuse prevention or intervention programs",0,RIVERTON POLICE DEPARTMENT,3303,17296,2019,community programs,0,IL
17297,"Crime, gang, abuse prevention or intervention programs",0,Riverwoods Police Department,3304,17297,2019,community programs,0,IL
17298,"Crime, gang, abuse prevention or intervention programs",0,Robinson Police Department,3305,17298,2019,community programs,0,IL
17299,"Crime, gang, abuse prevention or intervention programs",0,Rock Falls Police Department,3306,17299,2019,community programs,0,IL
17300,"Crime, gang, abuse prevention or intervention programs",0,Rock Island County Sheriff,3307,17300,2019,community programs,0,IL
17301,"Crime, gang, abuse prevention or intervention programs",80,Rock Island County State's Attorney's Office,3308,17301,2019,community programs,80,IL
17302,"Crime, gang, abuse prevention or intervention programs",0,Rock Island Police Department,3309,17302,2019,community programs,0,IL
17303,"Crime, gang, abuse prevention or intervention programs",0,Rockdale Police Department,3310,17303,2019,community programs,0,IL
17304,"Crime, gang, abuse prevention or intervention programs",0,Rockford Park District Police,3311,17304,2019,community programs,0,IL
17305,"Crime, gang, abuse prevention or intervention programs",0,Rockford Police Department,3312,17305,2019,community programs,0,IL
17306,"Crime, gang, abuse prevention or intervention programs",0,ROCKTON POLICE Department,3313,17306,2019,community programs,0,IL
17307,"Crime, gang, abuse prevention or intervention programs",0,Romeoville Police Department,3314,17307,2019,community programs,0,IL
17308,"Crime, gang, abuse prevention or intervention programs",0,Roscoe Police Department,3315,17308,2019,community programs,0,IL
17309,"Crime, gang, abuse prevention or intervention programs",0,ROUND LAKE BEACH POLICE DEPARTMENT,3316,17309,2019,community programs,0,IL
17310,"Crime, gang, abuse prevention or intervention programs",0,Round Lake Police,3317,17310,2019,community programs,0,IL
17311,"Crime, gang, abuse prevention or intervention programs",0,San Jose Police Department,3318,17311,2019,community programs,0,IL
17312,"Crime, gang, abuse prevention or intervention programs",0,Sandwich Police Department,3319,17312,2019,community programs,0,IL
17313,"Crime, gang, abuse prevention or intervention programs",0,Sangamon County Sheriffs Office,3320,17313,2019,community programs,0,IL
17314,"Crime, gang, abuse prevention or intervention programs",0,Sangamon County State's Attorney's Office,3321,17314,2019,community programs,0,IL
17315,"Crime, gang, abuse prevention or intervention programs",0,Sauk Village Police Department,3322,17315,2019,community programs,0,IL
17316,"Crime, gang, abuse prevention or intervention programs",0,Scott County State's Attorney's Office,3323,17316,2019,community programs,0,IL
17317,"Crime, gang, abuse prevention or intervention programs",0,Secretary of State Police,3324,17317,2019,community programs,0,IL
17318,"Crime, gang, abuse prevention or intervention programs",4195,Shorewood Police Department,3325,17318,2019,community programs,4195,IL
17319,"Crime, gang, abuse prevention or intervention programs",0,Silvis Police Department,3326,17319,2019,community programs,0,IL
17320,"Crime, gang, abuse prevention or intervention programs",0,Skokie Police,3327,17320,2019,community programs,0,IL
17321,"Crime, gang, abuse prevention or intervention programs",0,South Barrington Police Department,3328,17321,2019,community programs,0,IL
17322,"Crime, gang, abuse prevention or intervention programs",0,South Beloit Police Department,3329,17322,2019,community programs,0,IL
17323,"Crime, gang, abuse prevention or intervention programs",0,South Elgin Police Department,3330,17323,2019,community programs,0,IL
17324,"Crime, gang, abuse prevention or intervention programs",0,South Holland Police Department,3331,17324,2019,community programs,0,IL
17325,"Crime, gang, abuse prevention or intervention programs",500,Southern Illinois Enforcement Group,3332,17325,2019,community programs,500,IL
17326,"Crime, gang, abuse prevention or intervention programs",0,Spring Grove Police Department,3333,17326,2019,community programs,0,IL
17327,"Crime, gang, abuse prevention or intervention programs",0,Springfield Police Department,3334,17327,2019,community programs,0,IL
17328,"Crime, gang, abuse prevention or intervention programs",0,St. Charles Police Department,3335,17328,2019,community programs,0,IL
17329,"Crime, gang, abuse prevention or intervention programs",0,St. Clair County So DTU,3336,17329,2019,community programs,0,IL
